Name,Platform LabelCode,Year,Genre LabelCode,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Console,Game Title,Price,Mean,Median,Platform_0,Platform_1,Platform_2,Platform_3,Platform_4,Platform_5,Platform_6,Platform_7,Genre_0,Genre_1,Genre_2,Genre_3,Genre_4,Genre_5,Genre_6,Genre_7,Genre_8,Genre_9,Genre_10,Genre_11
METAL GEAR SOLID,4,1998,0,Konami Digital Entertainment,3180000,1830000,780000,240000,6030000,PS,METAL GEAR SOLID,40,True,True,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
METAL GEAR SOLID VR MISSIONS,4,1999,1,Konami Digital Entertainment,660000,450000,0,80000,1180000,PS,METAL GEAR SOLID VR MISSIONS,8,False,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
METAL SLUG X,4,2001,8,Virgin Interactive,50000,30000,0,10000,90000,PS,METAL SLUG X,34,False,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MICRO MACHINES V3,4,1997,6,Codemasters,60000,40000,0,10000,100000,PS,MICRO MACHINES V3,11,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MISSILE COMMAND,4,1999,8,Atari,250000,170000,0,30000,450000,PS,MISSILE COMMAND,5,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MISSION IMPOSSIBLE,4,1999,0,Infogrames,290000,200000,0,30000,520000,PS,MISSION IMPOSSIBLE,8,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MOBIL 1 RALLY CHAMPIONSHIP,4,2000,6,Electronic Arts,70000,40000,0,10000,120000,PS,MOBIL 1 RALLY CHAMPIONSHIP,9,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MONKEY HERO,4,1998,0,Take-Two Interactive,40000,30000,0,0,80000,PS,MONKEY HERO,25,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MONOPOLY,4,1997,3,Hasbro Interactive,1180000,270000,0,50000,1510000,PS,MONOPOLY,2,False,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MONSTER RANCHER,4,1997,9,Tecmo Koei,120000,80000,740000,70000,1010000,PS,MONSTER RANCHER,50,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MONSTER RANCHER 2,4,1998,9,Sony Computer Entertainment,190000,130000,660000,70000,1050000,PS,MONSTER RANCHER 2,36,False,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MONSTER RANCHER BATTLE CARD EPISODE II,4,2000,0,Tecmo Koei,40000,30000,0,0,70000,PS,MONSTER RANCHER BATTLE CARD EPISODE II,20,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MONSTER RANCHER HOPABOUT,4,2000,0,Tecmo Koei,20000,10000,0,0,30000,PS,MONSTER RANCHER HOPABOUT,33,False,True,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MONSTERS INC SCREAM TEAM,4,2001,4,Sony Computer Entertainment,310000,210000,0,40000,560000,PS,MONSTERS INC SCREAM TEAM,3,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MORTAL KOMBAT 4,4,1998,2,GT Interactive,810000,550000,0,100000,1460000,PS,MORTAL KOMBAT 4,18,False,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MORTAL KOMBAT TRILOGY,4,1996,2,GT Interactive,1980000,700000,0,110000,2790000,PS,MORTAL KOMBAT TRILOGY,36,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MORTAL KOMBAT SPECIAL FORCES,4,2000,2,Midway Games,120000,80000,0,10000,210000,PS,MORTAL KOMBAT SPECIAL FORCES,43,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MOTO RACER,4,1997,6,Electronic Arts,450000,300000,0,50000,800000,PS,MOTO RACER,9,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MOTO RACER 2,4,1997,6,Electronic Arts,390000,260000,0,50000,690000,PS,MOTO RACER 2,3,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MOTO RACER WORLD TOUR,4,2000,6,Sony Computer Entertainment,210000,140000,0,20000,380000,PS,MOTO RACER WORLD TOUR,11,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MOTOCROSS MANIA,4,2001,6,Take-Two Interactive,440000,300000,0,50000,790000,PS,MOTOCROSS MANIA,6,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MOTORHEAD,4,1998,6,Gremlin Interactive Ltd,20000,10000,0,0,30000,PS,MOTORHEAD,14,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MR DRILLER,4,1999,5,Namco Bandai Games,20000,10000,0,0,40000,PS,MR DRILLER,34,False,True,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MS PACMAN MAZE MADNESS,4,2000,5,Namco Bandai Games,250000,170000,0,30000,440000,PS,MS PACMAN MAZE MADNESS,13,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MYST,4,1995,1,Psygnosis,0,0,70000,0,70000,PS,MYST,24,False,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N2O NITROUS OXIDE,4,1998,6,Gremlin Interactive Ltd,90000,60000,0,10000,160000,PS,N2O NITROUS OXIDE,12,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NASCAR 2000,4,1999,6,Electronic Arts,880000,600000,0,100000,1590000,PS,NASCAR 2000,6,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NASCAR 2001,4,2000,6,Electronic Arts,450000,310000,0,50000,810000,PS,NASCAR 2001,3,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NASCAR 98,4,1996,6,Electronic Arts,1430000,50000,0,40000,1520000,PS,NASCAR 98,2,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NASCAR 99,4,1998,6,Electronic Arts,1450000,40000,0,40000,1520000,PS,NASCAR 99,3,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NASCAR HEAT,4,2000,6,Hasbro Interactive,220000,150000,0,30000,390000,PS,NASCAR HEAT,4,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NASCAR RACING,4,1996,6,Pioneer LDC,230000,160000,0,30000,410000,PS,NASCAR RACING,1,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NASCAR RUMBLE,4,2000,6,Electronic Arts,310000,210000,0,40000,560000,PS,NASCAR RUMBLE,13,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NASCAR THUNDER 2002,4,2001,6,Electronic Arts,230000,160000,0,30000,420000,PS,NASCAR THUNDER 2002,5,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NBA HANGTIME,4,1996,10,Midway Games,30000,20000,0,0,60000,PS,NBA HANGTIME,65,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBA HOOPZ,4,2001,10,Midway Games,70000,50000,0,10000,130000,PS,NBA HOOPZ,8,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBA IN THE ZONE,4,1995,10,Konami Digital Entertainment,160000,110000,0,20000,280000,PS,NBA IN THE ZONE,5,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBA JAM EXTREME,4,1996,10,Acclaim Entertainment,120000,80000,0,10000,220000,PS,NBA JAM EXTREME,11,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBA LIVE 2000,4,1998,10,Electronic Arts,1430000,50000,0,30000,1520000,PS,NBA LIVE 2000,7,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBA LIVE 2001,4,2000,10,Electronic Arts,700000,470000,0,80000,1250000,PS,NBA LIVE 2001,6,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBA LIVE 2002,4,2001,10,Electronic Arts,290000,190000,0,30000,520000,PS,NBA LIVE 2002,4,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBA LIVE 96,4,1996,10,Electronic Arts,160000,110000,40000,20000,330000,PS,NBA LIVE 96,11,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBA LIVE 97,4,1996,10,Electronic Arts,550000,380000,0,70000,1000000,PS,NBA LIVE 97,8,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBA LIVE 98,4,1997,10,Electronic Arts,1410000,60000,0,40000,1510000,PS,NBA LIVE 98,6,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBA LIVE 99,4,1997,10,Electronic Arts,1130000,50000,0,30000,1220000,PS,NBA LIVE 99,3,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBA SHOOTOUT,4,1995,10,Sony Computer Entertainment,170000,120000,0,20000,310000,PS,NBA SHOOTOUT,8,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBA SHOOTOUT 97,4,1997,10,Sony Computer Entertainment,350000,240000,0,40000,620000,PS,NBA SHOOTOUT 97,4,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBA SHOOTOUT 2000,4,1999,10,989 Studios,220000,150000,0,30000,400000,PS,NBA SHOOTOUT 2000,8,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBA SHOOTOUT 2001,4,2000,10,Sony Computer Entertainment,150000,100000,0,20000,270000,PS,NBA SHOOTOUT 2001,2,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBA SHOOTOUT 2002,4,2001,10,Sony Computer Entertainment,80000,50000,0,10000,140000,PS,NBA SHOOTOUT 2002,4,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBA SHOOTOUT 98,4,1998,10,Sony Computer Entertainment,430000,290000,0,50000,780000,PS,NBA SHOOTOUT 98,3,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBA SHOWTIME NBA ON NBC,4,1999,10,Midway Games,310000,210000,0,40000,550000,PS,NBA SHOWTIME NBA ON NBC,6,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBA IN THE ZONE 2000,4,2000,10,Konami Digital Entertainment,120000,80000,0,10000,210000,PS,NBA IN THE ZONE 2000,21,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NCAA BASKETBALL FINAL FOUR 97,4,1997,10,Mindscape,80000,50000,0,10000,140000,PS,NCAA BASKETBALL FINAL FOUR 97,3,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NCAA FINAL FOUR 2000,4,1999,10,989 Sports,210000,140000,0,20000,380000,PS,NCAA FINAL FOUR 2000,5,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NCAA FINAL FOUR 2001,4,2000,10,Sony Computer Entertainment,90000,60000,0,10000,160000,PS,NCAA FINAL FOUR 2001,3,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NCAA FOOTBALL 2000,4,1999,10,Electronic Arts,530000,360000,0,60000,950000,PS,NCAA FOOTBALL 2000,6,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NCAA FOOTBALL 2001,4,2000,10,Electronic Arts,390000,260000,0,50000,700000,PS,NCAA FOOTBALL 2001,8,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NCAA FOOTBALL 98,4,1997,10,Electronic Arts,390000,270000,0,50000,700000,PS,NCAA FOOTBALL 98,12,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NCAA FOOTBALL 99,4,1998,10,Electronic Arts,590000,400000,0,70000,1060000,PS,NCAA FOOTBALL 99,8,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NCAA GAMEBREAKER 2000,4,1999,10,989 Studios,220000,150000,0,30000,400000,PS,NCAA GAMEBREAKER 2000,2,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NCAA GAMEBREAKER 2001,4,2000,10,Sony Computer Entertainment,180000,120000,0,20000,330000,PS,NCAA GAMEBREAKER 2001,2,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NCAA GAMEBREAKER 99,4,1998,10,989 Studios,250000,170000,0,30000,450000,PS,NCAA GAMEBREAKER 99,7,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NFL BLITZ,4,1998,10,Midway Games,1410000,50000,0,40000,1500000,PS,NFL BLITZ,5,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NFL BLITZ 2000,4,1998,10,Midway Games,600000,410000,0,70000,1090000,PS,NFL BLITZ 2000,12,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NFL BLITZ 2001,4,2000,10,Midway Games,330000,220000,0,40000,590000,PS,NFL BLITZ 2001,13,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NFL GAMEDAY,4,1995,10,Sony Computer Entertainment,470000,320000,0,60000,850000,PS,NFL GAMEDAY,6,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NFL GAMEDAY 97,4,1996,10,Sony Computer Entertainment,480000,330000,0,60000,870000,PS,NFL GAMEDAY 97,5,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NFL GAMEDAY 2000,4,1999,10,989 Studios,1000000,680000,0,120000,1800000,PS,NFL GAMEDAY 2000,2,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NFL GAMEDAY 2001,4,2000,10,Sony Computer Entertainment,560000,380000,0,70000,1000000,PS,NFL GAMEDAY 2001,1,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NFL GAMEDAY 2002,4,2001,10,Sony Computer Entertainment,230000,150000,0,30000,400000,PS,NFL GAMEDAY 2002,3,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NFL GAMEDAY 98,4,1997,10,Sony Computer Entertainment,1580000,60000,0,40000,1680000,PS,NFL GAMEDAY 98,2,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NFL GAMEDAY 99,4,1998,10,989 Studios,1440000,50000,0,40000,1530000,PS,NFL GAMEDAY 99,2,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NFL QUARTERBACK CLUB 97,4,1996,10,Acclaim Entertainment,120000,80000,0,10000,220000,PS,NFL QUARTERBACK CLUB 97,2,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NFL XTREME,4,1998,10,Sony Computer Entertainment,380000,260000,0,50000,690000,PS,NFL XTREME,3,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NFL XTREME 2,4,1999,10,989 Studios,270000,180000,0,30000,480000,PS,NFL XTREME 2,6,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NHL 2000,4,1998,10,Electronic Arts,480000,330000,0,60000,870000,PS,NHL 2000,4,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NHL 2001,4,2000,10,Electronic Arts,350000,240000,0,40000,630000,PS,NHL 2001,6,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NHL 97,4,1996,10,Electronic Arts,260000,180000,0,30000,470000,PS,NHL 97,5,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NHL 98,4,1997,10,Electronic Arts,510000,350000,0,60000,920000,PS,NHL 98,2,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NHL 99,4,1997,10,Electronic Arts,590000,400000,0,70000,1070000,PS,NHL 99,5,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NHL BLADES OF STEEL 2000,4,1999,10,Konami Digital Entertainment,20000,10000,0,0,40000,PS,NHL BLADES OF STEEL 2000,13,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NHL BREAKAWAY 98,4,1996,10,Acclaim Entertainment,80000,50000,0,10000,140000,PS,NHL BREAKAWAY 98,7,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NHL FACEOFF,4,1994,10,Sony Computer Entertainment,250000,170000,0,30000,450000,PS,NHL FACEOFF,5,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NHL FACEOFF 97,4,1996,10,Sony Computer Entertainment,260000,170000,0,30000,460000,PS,NHL FACEOFF 97,2,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NHL FACEOFF 2000,4,1998,10,Sony Computer Entertainment,170000,120000,0,20000,310000,PS,NHL FACEOFF 2000,1,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NHL FACEOFF 2001,4,2000,10,Sony Computer Entertainment,130000,90000,0,20000,230000,PS,NHL FACEOFF 2001,8,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NHL FACEOFF 98,4,1997,10,Sony Computer Entertainment,280000,190000,0,30000,510000,PS,NHL FACEOFF 98,1,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NHL FACEOFF 99,4,1997,10,989 Studios,240000,160000,0,30000,430000,PS,NHL FACEOFF 99,4,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NHL OPEN ICE,4,1996,10,Midway Games,40000,30000,0,0,70000,PS,NHL OPEN ICE,47,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NHL POWERPLAY 96,4,1996,10,Virgin Interactive,60000,40000,0,10000,120000,PS,NHL POWERPLAY 96,5,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NHL POWERPLAY 98,4,1997,10,Virgin Interactive,30000,20000,0,0,50000,PS,NHL POWERPLAY 98,7,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NHL ROCK THE RINK,4,1999,10,Electronic Arts,140000,100000,0,20000,260000,PS,NHL ROCK THE RINK,7,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NAGANO WINTER OLYMPICS 98,4,1997,10,Konami Digital Entertainment,70000,50000,0,10000,130000,PS,NAGANO WINTER OLYMPICS 98,5,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NAMCO MUSEUM VOL1,4,1995,3,Sony Computer Entertainment,2120000,1440000,220000,60000,3840000,PS,NAMCO MUSEUM VOL1,11,False,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NAMCO MUSEUM VOL2,4,1996,3,Sony Computer Entertainment,30000,20000,210000,20000,290000,PS,NAMCO MUSEUM VOL2,36,False,True,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NAMCO MUSEUM VOL3,4,1996,3,Sony Computer Entertainment,2280000,1550000,160000,60000,4050000,PS,NAMCO MUSEUM VOL3,2,False,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NAMCO MUSEUM VOL4,4,1996,3,Sony Computer Entertainment,20000,10000,160000,10000,200000,PS,NAMCO MUSEUM VOL4,67,True,True,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NANOTEK WARRIOR,4,1997,8,Virgin Interactive,10000,10000,0,0,30000,PS,NANOTEK WARRIOR,35,False,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NECTARIS MILITARY MADNESS,4,1998,11,Hudson Soft,20000,10000,0,0,30000,PS,NECTARIS MILITARY MADNESS,24,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NEED FOR SPEED HIGH STAKES,4,1999,6,Electronic Arts,1580000,640000,0,90000,2310000,PS,NEED FOR SPEED HIGH STAKES,8,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NEED FOR SPEED III HOT PURSUIT,4,1998,6,Electronic Arts,2140000,860000,0,130000,3120000,PS,NEED FOR SPEED III HOT PURSUIT,3,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NEED FOR SPEED PORSCHE UNLEASHED,4,1999,6,Electronic Arts,430000,290000,0,50000,770000,PS,NEED FOR SPEED PORSCHE UNLEASHED,14,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NEED FOR SPEED VRALLY,4,1997,6,Infogrames,430000,290000,90000,60000,870000,PS,NEED FOR SPEED VRALLY,7,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NICKTOONS RACING,4,2001,6,Hasbro Interactive,90000,60000,0,10000,170000,PS,NICKTOONS RACING,22,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NIGHTMARE CREATURES,4,1997,0,Sony Computer Entertainment,350000,240000,0,40000,630000,PS,NIGHTMARE CREATURES,8,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NIGHTMARE CREATURES II,4,2000,0,Konami Digital Entertainment,90000,60000,0,10000,170000,PS,NIGHTMARE CREATURES II,36,False,True,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NINJA SHADOW OF DARKNESS,4,1998,0,Eidos Interactive,210000,140000,0,20000,380000,PS,NINJA SHADOW OF DARKNESS,16,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NOVASTORM,4,1995,8,Psygnosis,20000,20000,0,0,40000,PS,NOVASTORM,22,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NUCLEAR STRIKE,4,1997,9,Electronic Arts,660000,450000,0,80000,1190000,PS,NUCLEAR STRIKE,2,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ODT ESCAPE OR DIE TRYING,4,1997,1,Psygnosis,70000,50000,0,10000,120000,PS,ODT ESCAPE OR DIE TRYING,10,False,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ODDWORLD ABES EXODDUS,4,1998,4,GT Interactive,550000,380000,0,60000,990000,PS,ODDWORLD ABES EXODDUS,14,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ODDWORLD ABES ODDYSEE,4,1997,4,GT Interactive,750000,440000,0,60000,1240000,PS,ODDWORLD ABES ODDYSEE,14,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OFFWORLD INTERCEPTOR EXTREME,4,1995,6,Crystal Dynamics,90000,60000,0,10000,170000,PS,OFFWORLD INTERCEPTOR EXTREME,21,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OMEGA BOOST,4,1999,8,Sony Computer Entertainment,170000,110000,200000,30000,520000,PS,OMEGA BOOST,27,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ONE PIECE MANSION,4,2001,0,Capcom,10000,10000,0,0,20000,PS,ONE PIECE MANSION,11,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OVERBLOOD,4,1996,0,Electronic Arts,50000,40000,210000,20000,320000,PS,OVERBLOOD,29,False,True,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PGA TOUR 96,4,1995,10,Electronic Arts,130000,90000,0,20000,240000,PS,PGA TOUR 96,44,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PGA TOUR 97,4,1996,10,Electronic Arts,160000,110000,0,20000,290000,PS,PGA TOUR 97,3,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
POED,4,1996,8,Time Warner Interactive,20000,10000,0,0,40000,PS,POED,58,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PARAPPA THE RAPPER,4,1996,3,Sony Computer Entertainment,260000,160000,1460000,30000,1920000,PS,PARAPPA THE RAPPER,50,True,True,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PACMAN WORLD,4,1998,0,Namco Bandai Games,1210000,140000,100000,40000,1500000,PS,PACMAN WORLD,12,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PAJAMA SAM YOU ARE WHAT YOU EAT FROM YOUR HEAD TO YOUR FEET,4,2001,1,Infogrames,20000,10000,0,0,40000,PS,PAJAMA SAM YOU ARE WHAT YOU EAT FROM YOUR HEAD TO YOUR FEET,18,False,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PANDEMONIUM 2,4,1997,4,BMG Interactive Entertainment,40000,20000,0,0,70000,PS,PANDEMONIUM 2,39,True,True,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PANDEMONIUM,4,1996,4,BMG Interactive Entertainment,120000,80000,0,10000,210000,PS,PANDEMONIUM,17,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PANZER GENERAL,4,1995,11,Mindscape,140000,90000,0,20000,240000,PS,PANZER GENERAL,25,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PARASITE EVE,4,1998,7,SquareSoft,940000,70000,1050000,40000,2100000,PS,PARASITE EVE,38,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PARASITE EVE II,4,1999,7,SquareSoft,320000,220000,0,40000,580000,PS,PARASITE EVE II,60,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PEAK PERFORMANCE,4,1997,6,JVC,20000,10000,0,0,30000,PS,PEAK PERFORMANCE,27,False,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PERFECT WEAPON,4,1996,0,American Softworks,130000,90000,0,20000,230000,PS,PERFECT WEAPON,4,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
