Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
TINY TOON ADVENTURES TOONENSTEIN  DARE TO SCARE,PS,1998,Action,Swing! Entertainment,30000.0,20000.0,,,50000
TO HEART,PS,1999,Adventure,Aqua Plus,,,130000.0,10000.0,140000
TOBAL 2,PS,1997,Fighting,SquareSoft,,,350000.0,20000.0,370000
TOBAL NO1,PS,1996,Fighting,Sony Computer Entertainment,120000.0,80000.0,660000.0,60000.0,920000
TOKIMEKI MEMORIAL 2,PS,1999,Simulation,Konami Digital Entertainment,,,360000.0,30000.0,390000
TOKIMEKI MEMORIAL FOREVER WITH YOU,PS,1995,Simulation,Konami Digital Entertainment,,,550000.0,40000.0,580000
TOKIMEKI MEMORIAL PRIVATE COLLECTION,PS,1996,Misc,Konami Digital Entertainment,,,160000.0,10000.0,170000
TOKIMEKI MEMORIAL TAISEN PAZURUDAMA,PS,1996,Puzzle,Konami Digital Entertainment,,,90000.0,10000.0,100000
TOKIMEKI NO HOUKAGO,PS,1998,Misc,Konami Digital Entertainment,,,60000.0,,60000
TOKYO HIGHWAY BATTLE,PS,1996,Racing,Jaleco,60000.0,40000.0,210000.0,20000.0,330000
TOKYO MEW MEW,PS,2002,Role-Playing,Takara,,,20000.0,,20000
TOM CLANCYS RAINBOW SIX,PS,1999,Shooter,Red Storm Entertainment,930000.0,630000.0,,80000.0,1640000
TOM CLANCYS RAINBOW SIX ROGUE SPEAR,PS,2001,Shooter,Ubisoft,130000.0,90000.0,,20000.0,230000
TOM AND JERRY IN HOUSE TRAP,PS,2000,Action,Ubisoft,110000.0,70000.0,,10000.0,200000
TOMB RAIDER,PS,1996,Action,Eidos Interactive,2290000.0,1970000.0,130000.0,240000.0,4630000
TOMB RAIDER CHRONICLES,PS,1999,Action,Eidos Interactive,340000.0,230000.0,,40000.0,610000
TOMB RAIDER II,PS,1997,Action,Eidos Interactive,2300000.0,2460000.0,200000.0,280000.0,5240000
TOMB RAIDER III ADVENTURES OF LARA CROFT,PS,1997,Action,Eidos Interactive,1660000.0,1580000.0,120000.0,180000.0,3540000
TOMB RAIDER THE LAST REVELATION,PS,1998,Action,Eidos Interactive,1150000.0,1140000.0,60000.0,130000.0,2480000
TOMBA,PS,1997,Platform,Sony Computer Entertainment,150000.0,100000.0,,20000.0,260000
TOMBA 2 THE EVIL SWINE RETURN,PS,1999,Platform,Sony Computer Entertainment,160000.0,110000.0,,20000.0,290000
TONY HAWKS PRO SKATER,PS,1999,Sports,Activision,3420000.0,1380000.0,20000.0,200000.0,5020000
TONY HAWKS PRO SKATER 2,PS,2000,Sports,Activision,3050000.0,1410000.0,20000.0,200000.0,4680000
TONY HAWKS PRO SKATER 3,PS,2001,Sports,Activision,1090000.0,490000.0,20000.0,70000.0,1670000
TOP GUN FIRE AT WILL,PS,1996,Misc,Microprose,300000.0,210000.0,,40000.0,550000
TOY STORY 2 BUZZ LIGHTYEAR TO THE RESCUE,PS,1998,Platform,Activision,990000.0,640000.0,,80000.0,1710000
TOY STORY RACER,PS,2001,Racing,Activision,80000.0,60000.0,,10000.0,150000
TRANSFORMERS BEAST WARS TRANSMETALS,PS,2000,Fighting,BAM! Entertainment,60000.0,40000.0,,10000.0,110000
TRAP GUNNER COUNTDOWN TO OBLIVION,PS,1998,Strategy,Konami Digital Entertainment,20000.0,10000.0,,,30000
TREASURES OF THE DEEP,PS,1997,Action,Namco Bandai Games,100000.0,70000.0,,10000.0,190000
TRIPLE PLAY 2000,PS,1999,Sports,Electronic Arts,790000.0,540000.0,,90000.0,1430000
TRIPLE PLAY 2001,PS,2000,Sports,Electronic Arts,740000.0,500000.0,,90000.0,1330000
TRIPLE PLAY 97,PS,1996,Sports,Electronic Arts Victor,210000.0,150000.0,,30000.0,380000
TRIPLE PLAY 98,PS,1997,Sports,Electronic Arts,610000.0,420000.0,,70000.0,1100000
TRUE PINBALL,PS,1996,Misc,Ocean,20000.0,10000.0,,,40000
TUNNEL B1,PS,1996,Action,Ocean,50000.0,30000.0,,10000.0,90000
TURBO PROP RACING,PS,1997,Racing,Sony Computer Entertainment,80000.0,60000.0,,10000.0,150000
TWISTED METAL,PS,1995,Action,Sony Computer Entertainment,1320000.0,190000.0,,50000.0,1560000
TWISTED METAL 2,PS,1996,Racing,Sony Computer Entertainment,2120000.0,250000.0,,70000.0,2440000
TWISTED METAL 4,PS,1999,Racing,989 Studios,1070000.0,160000.0,,40000.0,1280000
TWISTED METAL III,PS,1998,Action,989 Studios,1480000.0,200000.0,,50000.0,1730000
TYCO RC ASSAULT WITH A BATTERY,PS,1999,Racing,Syscom,60000.0,40000.0,,10000.0,110000
ULTIMATE FIGHTING CHAMPIONSHIP,PS,2000,Fighting,Ubisoft,140000.0,90000.0,,20000.0,250000
UM JAMMER LAMMY,PS,1998,Misc,Sony Computer Entertainment,120000.0,80000.0,410000.0,40000.0,660000
UPRISING X,PS,1998,Action,3DO,40000.0,30000.0,,,70000
URBAN CHAOS,PS,1999,Action,Eidos Interactive,60000.0,40000.0,,10000.0,100000
VMX RACING,PS,1997,Racing,Playmates,160000.0,110000.0,,20000.0,280000
VR GOLF 97,PS,1996,Sports,Gremlin Interactive Ltd,90000.0,60000.0,,10000.0,170000
VR SOCCER 96,PS,1996,Sports,Gremlin Interactive Ltd,30000.0,20000.0,,,50000
VAGRANT STORY,PS,2000,Role-Playing,Crave Entertainment,300000.0,200000.0,300000.0,60000.0,870000
VALKYRIE PROFILE,PS,1999,Role-Playing,Enix Corporation,70000.0,50000.0,630000.0,50000.0,810000
VANARK,PS,1999,Shooter,Jaleco,10000.0,10000.0,,,10000
VANDAL HEARTS,PS,1996,Role-Playing,Konami Digital Entertainment,140000.0,90000.0,190000.0,30000.0,450000
VANDAL HEARTS II,PS,1999,Strategy,Konami Digital Entertainment,60000.0,40000.0,,10000.0,100000
VANGUARD BANDITS,PS,1998,Strategy,Human Entertainment,40000.0,30000.0,,,70000
VANISHING POINT,PS,2001,Racing,Acclaim Entertainment,60000.0,40000.0,,10000.0,100000
VICTORY SPIKE,PS,1996,Sports,Imagineer,,,10000.0,,10000
VICTORY ZONE,PS,1995,Misc,Sony Computer Entertainment,,,100000.0,10000.0,110000
VIEWPOINT,PS,1995,Shooter,Electronic Arts,40000.0,30000.0,,,70000
VIGILANTE 8,PS,1998,Racing,Activision,680000.0,470000.0,,80000.0,1230000
VIGILANTE 8 2ND OFFENSE,PS,1999,Racing,Activision,270000.0,180000.0,,30000.0,480000
VIRTUAL POOL,PS,1997,Sports,Interplay,280000.0,190000.0,,30000.0,510000
VIRTUAL PRO WRESTLING,PS,1996,Fighting,Asmik Ace Entertainment,,,90000.0,10000.0,100000
WCW BACKSTAGE ASSAULT,PS,1999,Action,Electronic Arts,120000.0,80000.0,,10000.0,210000
WCW MAYHEM,PS,1998,Fighting,Electronic Arts,680000.0,460000.0,,80000.0,1220000
WCW NITRO,PS,1998,Fighting,THQ,1420000.0,360000.0,30000.0,70000.0,1880000
WCW VS THE WORLD,PS,1998,Fighting,THQ,1170000.0,200000.0,40000.0,50000.0,1460000
WCWNWO THUNDER,PS,1998,Fighting,THQ,1100000.0,480000.0,40000.0,70000.0,1690000
WWF ATTITUDE,PS,1998,Fighting,Acclaim Entertainment,1270000.0,420000.0,,70000.0,1760000
WWF SMACKDOWN,PS,2000,Fighting,THQ,2009999.0,1350000.0,60000.0,160000.0,3580000
WWF SMACKDOWN 2 KNOW YOUR ROLE,PS,2000,Fighting,THQ,1760000.0,1210000.0,70000.0,160000.0,3200000
WWF WAR ZONE,PS,1998,Fighting,Acclaim Entertainment,2470000.0,760000.0,,130000.0,3360000
WWF WRESTLEMANIA THE ARCADE GAME,PS,1995,Fighting,Acclaim Entertainment,30000.0,20000.0,,,60000
WWF IN YOUR HOUSE,PS,1996,Fighting,Acclaim Entertainment,350000.0,240000.0,,40000.0,620000
WALT DISNEY WORLD QUEST MAGICAL RACING TOUR,PS,2000,Racing,Eidos Interactive,250000.0,170000.0,,30000.0,450000
WALT DISNEYS THE JUNGLE BOOK RHYTHM NGROOVE,PS,2000,Misc,Sony Computer Entertainment,50000.0,30000.0,,10000.0,90000
WAR GODS,PS,1996,Fighting,GT Interactive,10000.0,10000.0,,,30000
WARCRAFT II THE DARK SAGA,PS,1997,Strategy,Electronic Arts,180000.0,120000.0,,20000.0,310000
WARHAMMER DARK OMEN,PS,1998,Strategy,Electronic Arts,20000.0,10000.0,,,40000
WARHAMMER SHADOW OF THE HORNED RAT,PS,1996,Strategy,Mindscape,110000.0,70000.0,,10000.0,190000
WARHAWK,PS,1995,Simulation,Sony Computer Entertainment,250000.0,170000.0,,30000.0,460000
WARPATH JURASSIC PARK,PS,1998,Fighting,Electronic Arts,150000.0,100000.0,,20000.0,280000
WARRIORS OF MIGHT AND MAGIC,PS,2001,Adventure,3DO,70000.0,50000.0,,10000.0,130000
WARZONE 2100,PS,1999,Strategy,Eidos Interactive,2790000.0,1890000.0,,330000.0,5010000
WAYNE GRETZKYS 3D HOCKEY 98,PS,1997,Sports,GT Interactive,30000.0,20000.0,,,50000
WHEEL OF FORTUNE,PS,1998,Misc,Hasbro Interactive,990000.0,220000.0,,40000.0,1260000
WHEEL OF FORTUNE 2ND EDITION,PS,2000,Misc,Hasbro Interactive,230000.0,160000.0,,30000.0,410000
WHO WANTS TO BE A MILLIONAIRE,PS,2000,Misc,Eidos Interactive,450000.0,300000.0,,50000.0,800000
WILD 9,PS,1998,Action,Interplay,130000.0,90000.0,,20000.0,240000
WILD ARMS,PS,1996,Role-Playing,Sony Computer Entertainment,260000.0,170000.0,460000.0,60000.0,950000
WILD ARMS 2,PS,1999,Role-Playing,Sony Computer Entertainment,190000.0,130000.0,310000.0,40000.0,670000
WING COMMANDER III HEART OF THE TIGER,PS,1996,Action,Electronic Arts,90000.0,60000.0,,10000.0,160000
WING COMMANDER IV THE PRICE OF FREEDOM,PS,1997,Simulation,Origin Systems,50000.0,30000.0,,10000.0,90000
WINNING POST 3,PS,1998,Racing,Tecmo Koei,,,140000.0,10000.0,150000
WINNING POST 4,PS,1999,Sports,Tecmo Koei,,,140000.0,10000.0,150000
WIPEOUT,PS,1995,Action,Psygnosis,260000.0,180000.0,,30000.0,470000
WIPEOUT 3,PS,1999,Racing,Psygnosis,190000.0,130000.0,,20000.0,340000
WIPEOUT XL,PS,1996,Racing,Psygnosis,140000.0,100000.0,,20000.0,250000
WIZARDRY VII GADEIA NO HOUSHU,PS,1995,Role-Playing,Sony Computer Entertainment,,,140000.0,10000.0,150000
WIZARDRY LLYLGAMYN SAGA,PS,1998,Role-Playing,Locus,,,70000.0,,70000
WOODY WOODPECKER RACING,PS,1999,Racing,Konami Digital Entertainment,60000.0,40000.0,,10000.0,110000
WORLD CUP GOLF PROFESSIONAL EDITION,PS,1995,Sports,U.S. Gold,70000.0,50000.0,,10000.0,130000
WORLD DESTRUCTION LEAGUE THUNDER TANKS,PS,2000,Action,3DO,90000.0,60000.0,,10000.0,170000
WORLD SOCCER JIKKYOU WINNING ELEVEN 2000 U23 MEDAL HENO CHOUSEN,PS,2000,Sports,Konami Digital Entertainment,,,390000.0,30000.0,410000
WORLD SOCCER JIKKYOU WINNING ELEVEN 3 WORLD CUP FRANCE 98,PS,1998,Sports,Konami Digital Entertainment,,,750000.0,50000.0,810000
WORLD SOCCER WINNING ELEVEN 2002,PS,2002,Sports,Konami Digital Entertainment,,,120000.0,10000.0,130000
WORLD STADIUM 2,PS,1998,Sports,Namco Bandai Games,,,420000.0,30000.0,450000
WORLD STADIUM 3,PS,1999,Sports,Namco Bandai Games,,,310000.0,20000.0,330000
WORLD STADIUM 4,PS,2000,Sports,Namco Bandai Games,,,150000.0,10000.0,160000
WORLD STADIUM 5,PS,2001,Sports,Namco Bandai Games,,,90000.0,10000.0,90000
WORLD STADIUM EX,PS,1996,Sports,Namco Bandai Games,,,410000.0,30000.0,440000
WORLD OF DRAGON WARRIOR  TORNEKO THE LAST HOPE,PS,1999,Role-Playing,Enix Corporation,20000.0,10000.0,580000.0,40000.0,650000
WORLDS SCARIEST POLICE CHASES,PS,2001,Racing,Activision,200000.0,140000.0,,20000.0,360000
WORMS ARMAGEDDON,PS,1999,Strategy,Microprose,180000.0,810000.0,,80000.0,1060000
WRECKIN CREW,PS,1998,Racing,Telstar,50000.0,30000.0,,10000.0,80000
WUTANG SHAOLIN STYLE,PS,1998,Fighting,Activision,270000.0,180000.0,,30000.0,480000
XCOM UFO DEFENSE,PS,1995,Strategy,Microprose,50000.0,40000.0,,10000.0,90000
XMEN VS STREET FIGHTER,PS,1997,Fighting,Capcom,160000.0,110000.0,120000.0,30000.0,420000
XMEN CHILDREN OF THE ATOM,PS,1998,Fighting,Acclaim Entertainment,60000.0,40000.0,,10000.0,100000
XMEN MUTANT ACADEMY 2,PS,2001,Fighting,Activision,400000.0,270000.0,,50000.0,720000
XS AIRBOAT RACING,PS,2002,Racing,XS Games,130000.0,90000.0,,20000.0,240000
XENA WARRIOR PRINCESS,PS,1998,Adventure,Electronic Arts,330000.0,230000.0,,40000.0,600000
XENOGEARS,PS,1998,Role-Playing,SquareSoft,290000.0,190000.0,890000.0,100000.0,1460000
XEVIOUS 3DG,PS,1997,Shooter,Sony Computer Entertainment,10000.0,10000.0,110000.0,10000.0,140000
YARUDORA SERIES VOL 2 KISETSU WO DAKISHIMETE,PS,1998,Adventure,Sony Computer Entertainment,,,190000.0,10000.0,210000
YARUDORA SERIES VOL1 DOUBLE CAST,PS,1998,Adventure,Sony Computer Entertainment,,,350000.0,20000.0,370000
YOU DONT KNOW JACK,PS,1999,Misc,Vivendi Games,220000.0,150000.0,,30000.0,400000
YOU DONT KNOW JACK MOCK 2,PS,2000,Misc,Vivendi Games,60000.0,40000.0,,10000.0,100000
YUGIOH FORBIDDEN MEMORIES,PS,1999,Role-Playing,Konami Digital Entertainment,1370000.0,440000.0,,80000.0,1880000
YUGIOH FORBIDDEN MEMORIES JP SALES,PS,1999,Role-Playing,Konami Digital Entertainment,,,450000.0,30000.0,480000
YUGIOH MONSTER CAPSULE BREED  BATTLE,PS,1998,Role-Playing,Konami Digital Entertainment,,,260000.0,20000.0,280000
ZENNIPPON PRO WRESTLING OUJA NO KON,PS,1999,Fighting,Human Entertainment,,,120000.0,10000.0,120000
ZERO DIVIDE,PS,1995,Fighting,Ocean,30000.0,20000.0,,,60000
ZOBOOMAFOO LEAPIN LEMURS,PS,2001,Action,Encore,20000.0,10000.0,,,30000
ZOOP,PS,1995,Puzzle,MediaQuest,30000.0,20000.0,,,50000
ALL JAPAN PRO WRESTLING FEATURING VIRTUA,SAT,1997,Fighting,Sega,,,150000.0,,150000
AMERICA OUDAN ULTRAQUIZ,SAT,1995,Misc,Victor Interactive,,,20000.0,,20000
BAKU BAKU,SAT,1995,Puzzle,Sega,,,50000.0,,50000
BATTLE ARENA TOSHINDEN REMIX,SAT,1994,Fighting,Sega,,,120000.0,,120000
BATTLE ARENA TOSHINDEN URA,SAT,1995,Fighting,Sega,,,30000.0,,30000
BIG ICHIGEKI PACHISLOT TAIKOURYKU UNIVERSAL MUSEUM,SAT,1996,Misc,ASK,,,30000.0,,30000
BLACKMATRIX,SAT,1998,Strategy,NEC Interchannel,,,80000.0,,80000
BLAZING HEROES,SAT,1995,Role-Playing,Sega,,,300000.0,,300000
BURNING RANGERS,SAT,1998,Platform,Sega,,,60000.0,,60000
CENTER RING BOXING,SAT,1994,Fighting,JVC,,,120000.0,,120000
CHOUJIKUU YOUSAI MACROSS AI OBOETE IMASU KA,SAT,1997,Shooter,Namco Bandai Games,,,100000.0,,100000
CLOCKWORK KNIGHT,SAT,1994,Platform,Sega,,,90000.0,,90000
CODE R,SAT,1998,Adventure,Quintet,,,20000.0,,20000
CYBER TROOPERS VIRTUALON,SAT,1995,Fighting,Sega,,,420000.0,,420000
DARIUS GAIDEN,SAT,1995,Shooter,Acclaim Entertainment,,,100000.0,,100000
DARIUS II,SAT,1995,Shooter,Taito,,,30000.0,,30000
DAYTONA USA,SAT,1994,Racing,Sega,,,550000.0,,550000
DAYTONA USA CHAMPIONSHIP CIRCUIT EDITION,SAT,1995,Racing,Sega,,,140000.0,,140000
DEAD OR ALIVE,SAT,1997,Fighting,Tecmo Koei,,,180000.0,,180000
DECATHLETE,SAT,1994,Sports,Sega,,,300000.0,,300000
DEEP FEAR,SAT,1998,Adventure,Sega,,,80000.0,,80000
DERBY STALLION,SAT,1999,Sports,ASCII Entertainment,,,90000.0,,90000
DESIRE,SAT,1997,Adventure,Imadio,,,140000.0,,140000
DETANA TWINBEE YAHHO DELUXE PACK,SAT,1995,Shooter,Konami Digital Entertainment,,,130000.0,,130000
DOUKOKU SHOSHITE,SAT,1998,Adventure,Data East,,,110000.0,,110000
DOUKYUUSEI 2,SAT,1997,Role-Playing,NEC Interchannel,,,130000.0,,130000
DOUKYUUSEI IF,SAT,1996,Role-Playing,NEC,,,260000.0,,260000
DRAGON BALL Z IDAINARU DRAGON BALL DENSETSU,SAT,1995,Fighting,Namco Bandai Games,,,150000.0,,150000
DRAGON BALL Z SHIN BUTOUDEN,SAT,1995,Fighting,Namco Bandai Games,,,90000.0,,90000
DRAGON FORCE,SAT,1996,Strategy,Sega,,,300000.0,,300000
DRAGON FORCE II KAMISARISHI DAICHI NI,SAT,1998,Strategy,Sega,,,80000.0,,80000
E0 ENEMY ZERO,SAT,1996,Adventure,Sega,,,410000.0,,410000
EVE BURST ERROR,SAT,1997,Adventure,Imagineer,,,210000.0,,210000
EVE THE LOST ONE,SAT,1998,Adventure,Imagineer,,,160000.0,,160000
F1 CHALLENGE,SAT,1994,Racing,Sega,,,180000.0,,180000
FIGHTERS MEGAMIX,SAT,1996,Fighting,Sega,,,620000.0,,620000
FIGHTING VIPERS,SAT,1995,Fighting,Sega,,,400000.0,,400000
FIRE PROWRESTLING S 6MEN SCRAMBLE,SAT,1996,Fighting,Human Entertainment,,,120000.0,,120000
GOTHA ISMAILIA SENEKI,SAT,1995,Strategy,Sega,,,80000.0,,80000
GALACTIC ATTACK,SAT,1994,Shooter,Acclaim Entertainment,,,250000.0,,250000
GALAXY FIGHT,SAT,1994,Fighting,Sunsoft,,,40000.0,,40000
GALE RACER,SAT,1994,Racing,Sega,,,70000.0,,70000
GAROU DENSETSU 3 ROAD TO THE FINAL VICTORY,SAT,1996,Fighting,SNK,,,50000.0,,50000
GOLDEN AXE THE DUEL,SAT,1994,Fighting,Sega,,,50000.0,,50000
GRANDIA,SAT,1997,Role-Playing,ESP,,,420000.0,,420000
GUARDIAN HEROES,SAT,1995,Role-Playing,Sega,,,290000.0,,290000
GUNGRIFFON,SAT,1995,Simulation,Sega,,,190000.0,,190000
GUNGRIFFON II,SAT,1998,Simulation,ESP,,,60000.0,,60000
GUNBIRD,SAT,1995,Shooter,Atlus,,,60000.0,,60000
HANAGUMI TAISEN COLUMNS,SAT,1997,Puzzle,Sega,,,120000.0,,120000
HANG ON GP,SAT,1995,Racing,Sega,,,70000.0,,70000
HANKOU SHASHIN,SAT,1996,Adventure,Imagineer,,,30000.0,,30000
HAUNTED CASINO,SAT,1996,Adventure,Societa,,,40000.0,,40000
HIGH VELOCITY MOUNTAIN RACING CHALLENGE,SAT,1995,Racing,Atlus,,,120000.0,,120000
HIGHSCHOOL TERRA STORY,SAT,1998,Adventure,KID,,,30000.0,,30000
IDOL JANSHI SUCHIEPAI REMIX,SAT,1995,Misc,Jaleco,,,100000.0,,100000
IRON STORM,SAT,1995,Shooter,Sega,,,340000.0,,340000
JLEAGUE PRO SOCCER CLUB WO TSUKUROU,SAT,1996,Sports,Sega,,,260000.0,,260000
JLEAGUE PRO SOCCER CLUB WO TSUKUROU 2,SAT,1997,Sports,Sega,,,490000.0,,490000
JLEAGUE VICTORY GOAL,SAT,1995,Sports,Sega,,,150000.0,,150000
JLEAGUE VICTORY GOAL 96,SAT,1996,Sports,Sega,,,290000.0,,290000
KAKYUUSEI,SAT,1997,Strategy,Elf,,,280000.0,,280000
KANZEN CHUUKI PRO YAKYUU GREATEST NINE,SAT,1995,Sports,Sega,,,220000.0,,220000
KEKKON ZENYA,SAT,1995,Adventure,Shogakukan,,,50000.0,,50000
KEKKON MARRIAGE,SAT,1995,Adventure,Shogakukan,,,60000.0,,60000
KIDOU SENKAN NADESICO,SAT,1997,Strategy,Sega,,,150000.0,,150000
KIDOU SENSHI GUNDAM GIREN NO YABOU,SAT,1998,Strategy,Namco Bandai Games,,,250000.0,,250000
LANGRISSER III,SAT,1996,Strategy,NCS,,,200000.0,,200000
LANGRISSER IV,SAT,1997,Strategy,NCS,,,110000.0,,110000
LANGRISSER V THE END OF LEGEND,SAT,1998,Strategy,NCS,,,90000.0,,90000
LAST BRONX,SAT,1996,Fighting,Sega,,,130000.0,,130000
LUNACY,SAT,1996,Adventure,Sega,,,110000.0,,110000
LUNAR 2 ETERNAL BLUE,SAT,1998,Role-Playing,Kadokawa Shoten,,,120000.0,,120000
LUNAR SILVER STAR STORY,SAT,1996,Role-Playing,Kadokawa Shoten,,,230000.0,,230000
LUNAR SILVER STAR STORY COMPLETE,SAT,1997,Role-Playing,Kadokawa Shoten,,,210000.0,,210000
MADOU MONOGATARI,SAT,1998,Role-Playing,Compile,,,30000.0,,30000
MARVEL SUPER HEROES,SAT,1997,Fighting,Capcom,,,60000.0,,60000
MEGA MAN 8 ANNIVERSARY COLLECTORS EDITION,SAT,1997,Platform,Capcom,,,60000.0,,60000
MEGA MAN X4,SAT,1997,Action,Capcom,,,70000.0,,70000
MOBILE SUIT GUNDAM,SAT,1995,Action,Namco Bandai Games,,,410000.0,,410000
MOBILE SUIT GUNDAM SIDE STORY I SENRITSU NO BLUE,SAT,1996,Shooter,Namco Bandai Games,,,280000.0,,280000
MOBILE SUIT GUNDAM SIDE STORY II AOI O UKETSUGU MONO,SAT,1996,Shooter,Namco Bandai Games,,,200000.0,,200000
MOBILE SUIT GUNDAM SIDE STORY III SABAKARESHI MONO,SAT,1997,Shooter,Namco Bandai Games,,,150000.0,,150000
MOMOTARO DOUCHUUKI,SAT,1997,Misc,Hudson Soft,,,130000.0,,130000
MYST,SAT,1994,Adventure,Sunsoft,,,60000.0,,60000
NEON GENESIS EVANGELION,SAT,1996,Adventure,Sega,,,440000.0,,440000
NEON GENESIS EVANGELION 2ND IMPRESSION,SAT,1997,Role-Playing,Sega,,,420000.0,,420000
NIGHTS INTO DREAMS,SAT,1996,Platform,Sega,,,430000.0,,430000
NIGHT WARRIORS DARKSTALKERS REVENGE,SAT,1995,Fighting,Virgin Interactive,,,340000.0,,340000
NIGHTTRUTH EXPLANATION OF THE PARANORMAL  THE MAKING OF NIGHTTRUTH VOICE SELECTION,SAT,1996,Misc,Sonnet,,,20000.0,,20000
NIPPON DAIHYOU TEAM NO KANTOKU NI NAROU SEKAIHATSU SOCCER RPG,SAT,1998,Sports,Sega,,,120000.0,,120000
NOBUNAGA NO YABOU TENSHOKI,SAT,1995,Strategy,Tecmo Koei,,,110000.0,,110000
NONOMURA BYOIN NO HITOBITO,SAT,1996,Adventure,Elf,,,360000.0,,360000
OJYOUSAMA EXPRESS,SAT,1998,Strategy,Media Works,,,30000.0,,30000
PANZER DRAGOON,SAT,1995,Shooter,Sega,,,370000.0,,370000
PANZER DRAGOON II ZWEI,SAT,1995,Shooter,Sega,,,310000.0,,310000
PANZER DRAGOON SAGA,SAT,1997,Role-Playing,Sega,,,110000.0,,110000
PARODIUS,SAT,1995,Shooter,Konami Digital Entertainment,,,160000.0,,170000
PEBBLE BEACH GOLF LINKS,SAT,1994,Sports,Sega,,,20000.0,,20000
POCKET FIGHTER,SAT,1998,Fighting,Capcom,,,30000.0,,30000
PRINCESS MAKER 2,SAT,1995,Simulation,Micro Cabin,,,80000.0,,80000
PRO YAKYUU GREATEST NINE 97,SAT,1997,Sports,Sega,,,210000.0,,210000
PRO YAKYUU GREATEST NINE 98,SAT,1998,Sports,Sega,,,90000.0,,90000
PRO YAKYUU TEAM O TSUKUROU,SAT,1998,Sports,Sega,,,250000.0,,250000
PUYO PUYO SUN,SAT,1997,Puzzle,Compile,,,600000.0,,600000
QUO VADIS,SAT,1995,Strategy,Glams,,,80000.0,,80000
RADIANT SILVERGUN,SAT,1998,Shooter,ESP,,,30000.0,,30000
RAMPO,SAT,1995,Adventure,Sega,,,30000.0,,30000
REAL BOUT GAROU DENSETSU,SAT,1996,Fighting,SNK,,,100000.0,,100000
REAL SOUND KAZE NO RIGURETTO,SAT,1997,Adventure,Warp,,,70000.0,,70000
RESIDENT EVIL,SAT,1997,Action,Capcom,,,170000.0,,170000
ROBOTICA,SAT,1994,Shooter,Sega,,,60000.0,,60000
SAKURA TAISEN 2  KIMI SHINITAMOU KOTO NAKARE,SAT,1998,Adventure,Sega,,,530000.0,,530000
SAKURA TAISEN HANAGUMI TSUUSHIN,SAT,1997,Misc,Sega,,,110000.0,,110000
SAKURA WARS,SAT,1996,Adventure,Sega,,,550000.0,,550000
SAN GOKU SHI V,SAT,1996,Strategy,Tecmo Koei,,,120000.0,,120000
SATURN BOMBERMAN,SAT,1996,Puzzle,Sega,,,150000.0,,150000
SEGA RALLY CHAMPIONSHIP,SAT,1995,Racing,Sega,210000.0,160000.0,770000.0,20000.0,1160000
SEGA TOURING CAR CHAMPIONSHIP,SAT,1996,Racing,Sega,,,110000.0,,110000
SENTIMENTAL GRAFFITI,SAT,1998,Adventure,NEC Interchannel,,,250000.0,,250000
SENTIMENTAL GRAFFITI FIRST WINDOW,SAT,1997,Adventure,NEC Interchannel,,,80000.0,,80000
SHIN MEGAMI TENSEI DEVIL SUMMONER,SAT,1995,Role-Playing,Atlus,,,380000.0,,380000
SHIN MEGAMI TENSEI DEVIL SUMMONER  SOUL HACKERS,SAT,1997,Role-Playing,Atlus,,,310000.0,,310000
SHINING FORCE III,SAT,1997,Strategy,Sega,,,130000.0,,130000
SHINING FORCE III SCENARIO 2,SAT,1998,Strategy,Sega,,,50000.0,,50000
SHINSEIKI EVANGELION KOUTETSU NO GIRLFRIEND,SAT,1998,Adventure,Sega,,,110000.0,,110000
SHIPPUU MAHOU DAISAKUSEN KINGDOMGRANDPRIX,SAT,1996,Shooter,Gaga,,,20000.0,,20000
SIMCITY 2000,SAT,1994,Simulation,Sega,,,280000.0,,280000
SLAYERS ROYAL 2,SAT,1998,Role-Playing,Kadokawa Shoten,,,80000.0,,80000
SONIC JAM,SAT,1997,Platform,Sega,,,120000.0,,120000
SOUND NOVEL MACHI,SAT,1998,Adventure,ChunSoft,,,90000.0,,90000
STREET FIGHTER ALPHA 2,SAT,1995,Fighting,Virgin Interactive,,,320000.0,,320000
STREET FIGHTER ALPHA WARRIORS DREAMS,SAT,1996,Fighting,Capcom,,,350000.0,,350000
STREET FIGHTER COLLECTION,SAT,1996,Fighting,Capcom,,,110000.0,,110000
STRIKERS 1945,SAT,1996,Shooter,Atlus,,,50000.0,,50000
SUPER REAL MAHJONG GRAFFITI,SAT,1995,Misc,Seta Corporation,,,70000.0,,70000
SUPER REAL MAHJONG P V,SAT,1995,Misc,Seta Corporation,,,190000.0,,190000
SUPER ROBOT TAISEN F,SAT,1997,Strategy,Banpresto,,,550000.0,,550000
SUPER ROBOT TAISEN F KANKETSUHEN,SAT,1998,Strategy,Banpresto,,,550000.0,,550000
SWORD  SORCERY,SAT,1996,Role-Playing,Micro Cabin,,,100000.0,,100000
TANJOU S DEBUT,SAT,1996,Simulation,NEC Interchannel,,,60000.0,,60000
TENCHI MUYOU RYOUKOUKI GOKURAKU,SAT,1995,Adventure,Yumedia,,,60000.0,,60000
